Survey_ID,SurveyYear,StateID,Commodity,DataItem,Value,Volume,UnitCost,Measure
10204,1988,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",238578000,39900000,$5.98,BU
10205,1988,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",10764000,39900000,$0.27,BU
10206,1988,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",154014000,39900000,$3.86,BU
9886,1989,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",152048000,68800000,$2.21,BU
9887,1989,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",832000,320000,$2.60,BU
9888,1989,30,HAY,"HAY - PRODUCTION, MEASURED IN $",268500000,3990000,$67.29,TONS
9889,1989,30,OATS,"OATS - PRODUCTION, MEASURED IN $",9471000,6670000,$1.42,BU
9891,1989,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",19959000,54000000,$0.37,BU
9890,1989,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",530779000,54000000,$9.83,BU
9892,1989,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",201420000,54000000,$3.73,BU
9575,1990,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",130134000,56580000,$2.30,BU
9576,1990,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",2138000,855000,$2.50,BU
9577,1990,30,HAY,"HAY - PRODUCTION, MEASURED IN $",270050000,4300000,$62.80,TONS
9578,1990,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3500000,2800000,$1.25,BU
9581,1990,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",221375000,4465000,$2.53,BU
9579,1990,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",384440000,4465000,$4.39,BU
9580,1990,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",12145000,4465000,$0.14,BU
9266,1991,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",200772000,85800000,$2.34,BU
9267,1991,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4860000,1800000,$2.70,BU
9268,1991,30,HAY,"HAY - PRODUCTION, MEASURED IN $",232693000,4655000,$49.99,TONS
9269,1991,30,OATS,"OATS - PRODUCTION, MEASURED IN $",7865000,6050000,$1.30,BU
9272,1991,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",237880000,163507000,$40.27,BU
9271,1991,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",16599000,163507000,$2.81,BU
9270,1991,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",518863000,163507000,$87.84,BU
8958,1992,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",126192000,52800000,$2.39,BU
8959,1992,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6875000,2750000,$2.50,BU
8960,1992,30,HAY,"HAY - PRODUCTION, MEASURED IN $",289289000,4238000,$68.26,TONS
8961,1992,30,OATS,"OATS - PRODUCTION, MEASURED IN $",6199000,5040000,$1.23,BU
8963,1992,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",14844000,4851000,$0.10,BU
8962,1992,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",509354000,4851000,$3.42,BU
8964,1992,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",214673000,4851000,$1.44,BU
8648,1993,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",131428000,63800000,$2.06,BU
8649,1993,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6090000,2100000,$2.90,BU
8650,1993,30,HAY,"HAY - PRODUCTION, MEASURED IN $",320094000,4806000,$66.60,TONS
8651,1993,30,OATS,"OATS - PRODUCTION, MEASURED IN $",7790000,5525000,$1.41,BU
8652,1993,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",715160000,3534000,$202.37,BU
8654,1993,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",335454000,3534000,$94.92,BU
8653,1993,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",17069000,3534000,$4.83,BU
8339,1994,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",117216000,52800000,$2.22,BU
8340,1994,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6082000,2295000,$2.65,BU
8341,1994,30,HAY,"HAY - PRODUCTION, MEASURED IN $",315836000,4540000,$69.57,TONS
8342,1994,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4680000,3600000,$1.30,BU
8343,1994,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",601935000,64750000,$9.30,BU
8344,1994,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",25792000,64750000,$0.40,BU
8345,1994,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",223388000,64750000,$3.45,BU
8030,1995,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",187200000,62400000,$3.00,BU
8031,1995,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5760000,1920000,$3.00,BU
8032,1995,30,HAY,"HAY - PRODUCTION, MEASURED IN $",346840000,5360000,$64.71,TONS
8033,1995,30,OATS,"OATS - PRODUCTION, MEASURED IN $",8260000,4720000,$1.75,BU
8036,1995,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",253176000,7950000,$31.85,BU
8034,1995,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",904112000,7950000,$113.72,BU
8035,1995,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",40466000,7950000,$5.09,BU
7722,1996,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",151812000,49450000,$3.07,BU
7723,1996,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5343000,2055000,$2.60,BU
7724,1996,30,HAY,"HAY - PRODUCTION, MEASURED IN $",379620000,4920000,$77.16,TONS
7725,1996,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3820000,2000000,$1.91,BU
7727,1996,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",32550000,61380000,$0.53,BU
7726,1996,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",742653000,61380000,$12.10,BU
7728,1996,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",260251000,61380000,$4.24,BU
7414,1997,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",172489000,60950000,$2.83,BU
7415,1997,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4536000,1890000,$2.40,BU
7416,1997,30,HAY,"HAY - PRODUCTION, MEASURED IN $",421680000,5480000,$76.95,TONS
7417,1997,30,OATS,"OATS - PRODUCTION, MEASURED IN $",5121000,3850000,$1.33,BU
7420,1997,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",187340000,55100000,$24.85,BU
7418,1997,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",652059000,55100000,$86.48,BU
7419,1997,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",39057000,55100000,$5.18,BU
7102,1998,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",130752000,57600000,$2.27,BU
7103,1998,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",3933000,2070000,$1.90,BU
7104,1998,30,HAY,"HAY - PRODUCTION, MEASURED IN $",348020000,4940000,$70.45,TONS
7105,1998,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3823000,3240000,$1.18,BU
7108,1998,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",136500000,168790000,$2.80,BU
7106,1998,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",513429000,168790000,$10.53,BU
7107,1998,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",38889000,168790000,$0.80,BU
6790,1999,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",116000000,50000000,$2.32,BU
6791,1999,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",3069000,1980000,$1.55,BU
6792,1999,30,HAY,"HAY - PRODUCTION, MEASURED IN $",318240000,5015000,$63.46,TONS
6793,1999,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3413000,3220000,$1.06,BU
6794,1999,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",451779000,154310000,$47.81,BU
6796,1999,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",98416000,154310000,$10.41,BU
6795,1999,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",32603000,154310000,$3.45,BU
6477,2000,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",90440000,38000000,$2.38,BU
6478,2000,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",3427000,2240000,$1.53,BU
6479,2000,30,HAY,"HAY - PRODUCTION, MEASURED IN $",325290000,3850000,$84.49,TONS
6480,2000,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2825000,2500000,$1.13,BU
6483,2000,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",127859000,135210000,$9.72,BU
6482,2000,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",46323000,135210000,$3.52,BU
6481,2000,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",409007000,135210000,$31.08,BU
6162,2001,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",78228000,29520000,$2.65,BU
6163,2001,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",3636000,1924000,$1.89,BU
6164,2001,30,HAY,"HAY - PRODUCTION, MEASURED IN $",464050000,4990000,$93.00,TONS
6165,2001,30,OATS,"OATS - PRODUCTION, MEASURED IN $",5174000,2640000,$1.96,BU
6167,2001,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",45144000,19140000,$2.36,BU
6166,2001,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",304487000,19140000,$15.91,BU
6168,2001,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",58760000,19140000,$3.07,BU
5847,2002,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",111712000,39060000,$2.86,BU
5848,2002,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",4459000,1820000,$2.45,BU
5849,2002,30,HAY,"HAY - PRODUCTION, MEASURED IN $",369730000,4540000,$81.44,TONS
5850,2002,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4646000,2300000,$2.02,BU
5853,2002,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",81463000,110735000,$3.73,BU
5851,2002,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",449483000,110735000,$20.58,BU
5852,2002,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",58348000,110735000,$2.67,BU
5532,2003,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",99620000,34000000,$2.93,BU
5533,2003,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6307000,2380000,$2.65,BU
5534,2003,30,HAY,"HAY - PRODUCTION, MEASURED IN $",339338000,4635000,$73.21,TONS
5535,2003,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3366000,1980000,$1.70,BU
5538,2003,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",239730000,14490000,$3.56,BU
5537,2003,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",58974000,14490000,$0.88,BU
5536,2003,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",527394000,14490000,$7.83,BU
5217,2004,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",139565000,48970000,$2.85,BU
5218,2004,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",5191000,2145000,$2.42,BU
5219,2004,30,HAY,"HAY - PRODUCTION, MEASURED IN $",355740000,4760000,$74.74,TONS
5220,2004,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4080000,2400000,$1.70,BU
5221,2004,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",623324000,66830000,$9.33,BU
5223,2004,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",227890000,66830000,$3.41,BU
5222,2004,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",69422000,66830000,$1.04,BU
4903,2005,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",114464000,39200000,$2.92,BU
4904,2005,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",6391000,2516000,$2.54,BU
4905,2005,30,HAY,"HAY - PRODUCTION, MEASURED IN $",409350000,5850000,$69.97,TONS
4906,2005,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3024000,1855000,$1.63,BU
4907,2005,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",698286000,16380000,$7.39,BU
4909,2005,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",331695000,16380000,$3.51,BU
4908,2005,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",56511000,16380000,$0.60,BU
4590,2006,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",93000000,31000000,$3.00,BU
4591,2006,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",10328000,2628000,$3.93,BU
4592,2006,30,HAY,"HAY - PRODUCTION, MEASURED IN $",340155000,4320000,$78.74,TONS
4593,2006,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2451000,1104000,$2.22,BU
4596,2006,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",370694000,82560000,$55.20,BU
4594,2006,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",693854000,82560000,$103.33,BU
4595,2006,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",30956000,82560000,$4.61,BU
4277,2007,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",131155000,31680000,$4.14,BU
4278,2007,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",25323000,5320000,$4.76,BU
4279,2007,30,HAY,"HAY - PRODUCTION, MEASURED IN $",400760000,5090000,$78.73,TONS
4280,2007,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4830000,1750000,$2.76,BU
4282,2007,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",105564000,149820000,$0.70,BU
4283,2007,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",556742000,149820000,$3.72,BU
4281,2007,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1075754000,149820000,$7.18,BU
3964,2008,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",213860000,37000000,$5.78,BU
3965,2008,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",16226000,4270000,$3.80,BU
3966,2008,30,HAY,"HAY - PRODUCTION, MEASURED IN $",471120000,4080000,$115.47,TONS
3967,2008,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4697000,1530000,$3.07,BU
3968,2008,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1140389000,94380000,$12.08,BU
3970,2008,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",595538000,94380000,$6.31,BU
3969,2008,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",106784000,94380000,$1.13,BU
3658,2009,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",195955000,40320000,$4.86,BU
3659,2009,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",16717000,3952000,$4.23,BU
3660,2009,30,HAY,"HAY - PRODUCTION, MEASURED IN $",457920000,4770000,$96.00,TONS
3661,2009,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4552000,1792000,$2.54,BU
3662,2009,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",908990000,175125000,$54.81,BU
3663,2009,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",85413000,175125000,$5.15,BU
3664,2009,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",428897000,175125000,$25.86,BU
3355,2010,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",156835000,38440000,$4.08,BU
3356,2010,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",27540000,4590000,$6.00,BU
3357,2010,30,HAY,"HAY - PRODUCTION, MEASURED IN $",488775000,6105000,$80.06,TONS
3358,2010,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3570000,1342000,$2.66,BU
3360,2010,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",107855000,93100000,$1.16,BU
3359,2010,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1361460000,93100000,$14.62,BU
3361,2010,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",540911000,93100000,$5.81,BU
3052,2011,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",156835000,29760000,$5.27,BU
3053,2011,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",29581000,4572000,$6.47,BU
3054,2011,30,HAY,"HAY - PRODUCTION, MEASURED IN $",543060000,5590000,$97.15,TONS
3055,2011,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2736000,900000,$3.04,BU
3057,2011,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",111034000,10780000,$1.24,BU
3058,2011,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",605185000,10780000,$6.74,BU
3056,2011,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1338203000,10780000,$14.90,BU
2754,2012,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",258259000,40290000,$6.41,BU
2755,2012,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",44990000,6240000,$7.21,BU
2756,2012,30,HAY,"HAY - PRODUCTION, MEASURED IN $",579120000,4120000,$140.56,TONS
2757,2012,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3029000,810000,$3.74,BU
2759,2012,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",123911000,15260000,$1.46,BU
2760,2012,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",673655000,15260000,$7.96,BU
2758,2012,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1600489000,15260000,$18.91,BU
2456,2013,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",272771000,43160000,$6.32,BU
2457,2013,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",36829000,8625000,$4.27,BU
2458,2013,30,HAY,"HAY - PRODUCTION, MEASURED IN $",741360000,5460000,$135.78,TONS
2459,2013,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3410000,1188000,$2.87,BU
2460,2013,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1386401000,15225000,$6.88,BU
2461,2013,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",108859000,15225000,$0.54,BU
2462,2013,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",575985000,15225000,$2.86,BU
2157,2014,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",238038000,44660000,$5.33,BU
2158,2014,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",28275000,7500000,$3.77,BU
2159,2014,30,HAY,"HAY - PRODUCTION, MEASURED IN $",668427000,5381000,$124.22,TONS
2160,2014,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3643000,1104000,$3.30,BU
2162,2014,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",125969000,91840000,$1.37,BU
2163,2014,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",538182000,91840000,$5.86,BU
2161,2014,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1298295000,91840000,$14.14,BU
1858,2015,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",260270000,44720000,$5.82,BU
1859,2015,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",22055000,5500000,$4.01,BU
1860,2015,30,HAY,"HAY - PRODUCTION, MEASURED IN $",574760000,4680000,$122.81,TONS
1861,2015,30,OATS,"OATS - PRODUCTION, MEASURED IN $",3883000,1166000,$3.33,BU
1862,2015,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",924768000,188515000,$49.31,BU
1863,2015,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",129034000,188515000,$6.88,BU
1864,2015,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",417782000,188515000,$22.28,BU
1561,2016,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",239616000,46800000,$5.12,BU
1562,2016,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",22825000,5500000,$4.15,BU
1563,2016,30,HAY,"HAY - PRODUCTION, MEASURED IN $",658800000,5000000,$131.76,TONS
1564,2016,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4211000,1316000,$3.20,BU
1565,2016,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",947754000,105350000,$30.22,BU
1567,2016,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",408758000,105350000,$13.03,BU
1566,2016,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",185994000,105350000,$5.93,BU
1268,2017,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",125057000,28815000,$4.34,BU
1269,2017,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",15516000,4550000,$3.41,BU
1270,2017,30,HAY,"HAY - PRODUCTION, MEASURED IN $",665430000,4740000,$140.39,TONS
1271,2017,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2420000,846000,$2.86,BU
1274,2017,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",317873000,12560000,$2.49,BU
1272,2017,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",695891000,12560000,$5.46,BU
1273,2017,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",79379000,12560000,$0.62,BU
971,2018,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",155232000,33600000,$4.62,BU
972,2018,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",21906000,5780000,$3.79,BU
973,2018,30,HAY,"HAY - PRODUCTION, MEASURED IN $",800860000,5595000,$143.14,TONS
974,2018,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2680000,989000,$2.71,BU
975,2018,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1041736000,197630000,$13.27,BU
977,2018,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",402705000,197630000,$5.13,BU
976,2018,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",124155000,197630000,$1.58,BU
684,2019,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",198641000,44840000,$4.43,BU
685,2019,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",21090000,5700000,$3.70,BU
686,2019,30,HAY,"HAY - PRODUCTION, MEASURED IN $",893595000,6225000,$143.55,TONS
687,2019,30,OATS,"OATS - PRODUCTION, MEASURED IN $",4490000,1430000,$3.14,BU
690,2019,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",432250000,95000000,$19.91,BU
688,2019,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1023209000,95000000,$47.12,BU
689,2019,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",105101000,95000000,$4.84,BU
410,2020,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",218988000,49770000,$4.40,BU
411,2020,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",29256000,6649000,$4.40,BU
412,2020,30,HAY,"HAY - PRODUCTION, MEASURED IN $",772944000,5908000,$130.83,TONS
413,2020,30,OATS,"OATS - PRODUCTION, MEASURED IN $",5756000,1845000,$3.12,BU
416,2020,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",383750000,75990000,$5.05,BU
414,2020,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",1205924000,75990000,$15.87,BU
415,2020,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",155540000,75990000,$2.05,BU
134,2021,30,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",122313000,23750000,$5.15,BU
135,2021,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",31800000,6000000,$5.30,BU
136,2021,30,HAY,"HAY - PRODUCTION, MEASURED IN $",755328000,3597000,$209.99,TONS
137,2021,30,OATS,"OATS - PRODUCTION, MEASURED IN $",2156000,560000,$3.85,BU
138,2021,30,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",832314000,53630000,$15.52,BU
140,2021,30,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",391499000,53630000,$7.30,BU
139,2021,30,WHEAT,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN $",123952000,53630000,$2.31,BU
12731,1980,31,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",2185000,950000,$2.30,BU
12732,1980,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",1834640000,603500000,$3.04,BU
12733,1980,31,HAY,"HAY - PRODUCTION, MEASURED IN $",389565000,7083000,$55.00,TONS
12734,1980,31,OATS,"OATS - PRODUCTION, MEASURED IN $",28823000,15580000,$1.85,BU
12735,1980,31,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",347130000,121800000,$2.85,BU
12736,1980,31,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",384975000,53100000,$7.25,BU
12738,1980,31,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",413706000,108300000,$3.82,BU
12737,1980,31,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",413706000,108300000,$3.82,BU
12413,1981,31,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",1888000,858000,$2.20,BU
12414,1981,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",1985912000,791200000,$2.51,BU
12415,1981,31,HAY,"HAY - PRODUCTION, MEASURED IN $",417095000,7010000,$59.50,TONS
12416,1981,31,OATS,"OATS - PRODUCTION, MEASURED IN $",30178000,15800000,$1.91,BU
12417,1981,31,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",352672000,164800000,$2.14,BU
12418,1981,31,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",455441000,78660000,$5.79,BU
12420,1981,31,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",384192000,104400000,$3.68,BU
12419,1981,31,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",384192000,104400000,$3.68,BU
12096,1982,31,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",2200000,1100000,$2.00,BU
12097,1982,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",2109360000,748000000,$2.82,BU
